A0_eig,A1_eig,A0_rho,A1_rho,A0_comp,A1_comp
0.269536965604655,-0.00210567834595,-0.100416830520908,-0.07656931552686,1.9693523666612,2.26525158266808
0.335035302609083,-0.017428622293134,-0.140101704110515,-0.129523014227125,2.02460955958221,2.24432068806846
0.395215600406969,-0.022552113049706,-0.127831497621213,-0.096304013222604,1.95405801222995,2.37523654701141
0.598303353342516,-0.000949703231056,-0.052574463814809,-0.027880703973986,1.97512528682013,2.37948338763024
0.204045392451091,-0.019230636661173,-0.0267678049533,0.002643185470851,1.67308901693109,1.94419971985687
0.099245819962591,-0.023994423217867,-0.152208076348513,-0.20461706787388,2.22667218529901,2.44960431186791
0.265255701183501,-0.005677705031211,-0.075186729279904,-0.144524977455244,2.0420393112238,2.36430231118777
0.297391271449804,-0.015432121890312,-0.128765124688731,-0.105961200080106,1.60702115705723,1.91848795388086
0.301078178060089,-0.010129445487364,0.018971593704747,-0.004795452681122,1.91362869465566,2.15471345771674
0.211722007082721,-0.023833622483741,-0.059119659658213,-0.077248774923826,1.98694991941058,2.22016656117273
0.384607763365491,-0.016482072849816,-0.106607522330989,-0.125120574914396,1.9324844926758,2.16710088373094
0.392433860096436,-0.009761098898611,-0.076503160240312,-0.088475683370682,1.70762247053075,2.13344883549752
0.251053261084378,-0.003832677601326,-0.091848407604824,-0.114828681675164,2.0066674793318,2.45478915992719
0.37645621223179,-0.000377065745764,-0.126282597083007,-0.078226813561524,1.48010391148131,1.86175277370979
0.145382866570091,-0.009948611835109,0.033677342892002,0.03225635158428,1.95663009853747,2.38509040626341
0.217325989395109,-0.019052763409564,-0.102519289726497,-0.08387132564921,2.02663987971903,2.30253317809147
0.216977807254815,-0.027398980242469,-0.045771751394409,-0.02131968189742,1.80866272251551,2.19466791107172
0.296885967112858,-0.000916321184474,-0.011161348496665,0.025836074126519,1.64268135683012,2.13677573229589
0.429865689911818,-0.006678340435665,-0.078120182405202,-0.082902730269781,2.33608098050023,2.71550376518249
0.241310957821492,-0.006625649006469,-0.145012413683041,-0.117890525424911,1.9849399208108,2.3837735679421
0.602303452891163,-0.004121578098311,-0.086628398327105,-0.15366871276848,2.02273660516259,2.3358752559606
0.230273096140416,-0.01336925384332,-0.06261283901239,-0.13480940093674,1.70508888672033,1.9179113199772
0.392463477416689,-0.008626210402154,-0.146244593009152,-0.092028377662334,2.03592368949031,2.4297581816407
0.229717239481153,-0.055527103493707,-0.118137934230788,-0.05855155557439,1.97244881807269,2.45753412201269
0.115587772474856,-0.001423661666624,-0.093491409862877,-0.113405272870325,1.51846398570297,1.88294912530938
0.614391269366081,-0.012719427088909,-0.039662604142343,-0.097180307050394,2.05197391899137,2.36000687619209
0.296231763968099,-0.000590038533277,-0.082056408988461,-0.05807630426632,1.89770526164956,2.30983720695326
0.237495256669652,-0.027532927215488,-0.165616340619898,-0.154536070384355,2.30826064811251,2.38755161452314
0.09025190726202,-0.01044377686158,0.0402582842039,-0.037993377854085,1.54672112771568,1.79344865186361
0.224665237884251,-0.000559766302103,-0.075563643442801,-0.057655458376515,1.9213984688355,2.2818675597053
0.227070702604939,-0.055735600794957,-0.126946413839107,-0.112286952328397,2.26837012226761,2.55660923030494
0.09743184624442,-0.050839626276855,-0.186347416600218,-0.215918705594752,2.34142616501989,2.65974940285672
0.660777787629394,-0.025224465081912,-0.080567482129559,-0.047314054705774,2.0987951640293,2.40870149321136
0.342710240676424,-0.004819019669293,-0.027286784683429,-0.005277031052107,2.19586157437887,2.41261332050044
0.329615134166644,-0.036262292454376,-0.097796348903537,-0.053858410595995,2.10736455628615,2.48907762536158
0.180296817694698,-0.041877385515503,-0.16652656211215,-0.113712653789155,2.0447970445147,2.42893817556266
0.319465974066239,-0.002471617747558,-0.094268809826159,-0.063969159888233,1.72050988388475,2.11293368382622
0.115594027948639,-0.003407368285928,-0.129972694120605,-0.118186243042552,1.83297754354086,2.05758338414708
0.21081156536686,-0.000816203278668,-0.103490170064676,-0.059059687241648,1.85381863231448,2.33114320688427
0.247677502366768,-0.064799980305051,-0.149493223591302,-0.129042502866702,1.72727305807318,2.05086784221698
0.066896540711593,-0.002077767634639,-0.084277252552094,-0.086181176717539,2.15729801651789,2.37938431080975
0.349576003653269,-0.012710755451429,-0.060636536099898,-0.088856413783668,1.93946676129395,2.34240075394628
0.15224812572059,-0.078441072180268,-0.099058921501429,-0.142083665633773,1.85552273159642,2.20885476842934
0.660479624300651,-0.01324621536687,-0.1005964572786,-0.111694581726707,1.70939930000019,1.94573811033332
0.153987733300988,-0.041162422643135,-0.094439282456665,-0.133787204734037,2.02946527305535,2.22710570143176
0.131463474322638,-0.018926822718973,-0.1611685989831,-0.133683351638474,2.13876148873638,2.42900019901447
0.180966905987678,-0.014434558934287,-0.181971439017903,-0.18511656885714,2.05159074996759,2.41073983572816
0.271276879906844,-0.013822361379982,-0.075297623287778,-0.066503371379394,1.7904617680856,2.09737127337167
0.440378042105811,-0.084585220384152,-0.016951287332473,-0.07316875505557,1.9870971971667,2.23188563301345
0.187451120403403,-0.031342619659849,-0.128753431032613,-0.179343464499502,1.85901587786963,1.98421461477362
0.408429765154452,-0.007756374401511,-0.050019679862889,-0.132405775228111,1.92916275415203,2.21181926468265
0.230045721799497,-0.042815985602653,-0.088254863263839,-0.067433080979631,2.0851281318748,2.45894181575891
0.560816098964398,-0.018040065886239,-0.049613819046873,0.019395290859,1.88291395207877,2.29661479798549
0.235742854373111,-0.006052737428974,-0.08763502194855,-0.026212350303802,2.0185765001868,2.29195808370999
0.512533886415574,-0.026418687526993,-0.103649546155932,-0.054001359029092,1.91680659984153,2.29452149621116
0.254814287342283,-0.003438586645937,0.004408114473764,-0.03013938035232,1.71478304229905,2.27750481649719
0.217668333946786,-0.001168965095767,-0.076595229331714,-0.010039726182943,1.74832072919801,2.03214913850728
0.163571505414667,-0.003562457943724,-0.199243926513662,-0.138102962094293,2.04312758269425,2.58759272026132
0.24658863848122,-0.021529306581092,-0.067504600523867,-0.064793525283568,1.93618702612788,2.21744011776957
0.225987847422693,-0.025290734755209,-0.095845237977345,-0.067624247115273,1.95237353619314,2.24070798665523
0.470377107313126,-0.025520394641828,-0.126759274482349,-0.140480935193488,2.11290345120797,2.32078959366522
0.466203191882199,-0.004140073319528,-0.03900147370425,0.001982643520534,2.17710962267876,2.5040099735122
0.339189073820962,-0.011878028305102,-0.054066218156961,0.00808717772243,1.62449228629985,2.05856696746012
0.184236170057615,-0.024650206063629,-0.105920434778484,-0.1583559650133,1.74410885925403,2.22911303762606
0.405186691864787,-0.002370349588467,-0.108733855882698,-0.110088526310054,1.75259040272245,2.06491078440539
0.052444723473953,-0.095958265629974,-0.076430600101825,-0.085759085464617,2.38125670551273,2.50241888691955
0.200240080872634,-0.018390550623921,-0.177348483829536,-0.208853751619887,1.96118833678358,2.29909158496021
0.310646050728969,-0.009425994751758,-0.075933232487734,-0.110028706004838,2.15735239979275,2.38606505862947
0.453137466236575,-0.000327792200761,-0.041282211796338,-0.056101497052841,1.85569402182634,2.33252695255059
0.276308055277137,-0.000705621324092,-0.083161529689741,-0.103193025317372,2.2014140044893,2.52968368771144
0.213836649800109,-0.067164118537873,-0.064302324527341,-0.056994009481473,1.98218847858881,2.39350181418885
0.248333274577763,-0.015480885995842,-0.085677896349005,-0.056453880999331,1.88212716750624,2.14377733710424
0.469321060843918,-0.002809083747002,-0.027710263784957,-0.051651236766355,1.97540071943781,2.31310754763705
0.257970935497214,-0.003941804132711,-0.079512933401404,-0.097239910548101,2.0071990828981,2.49914628979444
0.204741183906463,-0.046057522076121,-0.169993500205407,-0.176028963622363,1.7321300860566,2.04147609306569
0.065467155509566,-0.051209907014954,-0.136356495425062,-0.105032633511573,2.04088642016743,2.3028810643177
0.147085589131027,-0.059390228286655,-0.141064402158528,-0.134875296315798,2.14518717254669,2.4405932123812
0.214134197920712,-0.003898083102419,-0.052860057189355,-0.050459094359118,1.83963449717948,2.21550193894035
0.706964678774333,-0.015003105545025,-0.044441356624441,-0.069223695307813,1.80212176323486,2.21291923762173
0.335401664789965,-0.005679289331465,-0.048817593855355,-0.100489848872228,2.10175024364482,2.42888638319065
0.207262222181937,-0.024132281562873,-0.051308818781577,-0.007638046716708,1.86669814791931,2.15766525600042
0.5595972508094,-0.000826497901178,-0.006596136768835,-0.103990798318577,1.61279205304033,1.97820530501054
0.443163169741421,-0.017642985510273,-0.091642354762348,-0.102541423121481,2.03255279711654,2.53466079111
0.025327440618496,-0.006365481184411,-0.13712551233907,-0.10491810095741,2.23412226084948,2.50326814679667
0.314913938234733,-0.003923677382648,-0.067097710090399,-0.103493419269028,1.52021348990451,1.91808590241027
0.107394682996692,-0.042418637066794,-0.178733032625593,-0.171237321137881,1.94440125018587,2.08411060073847
0.061205610414487,-0.017025485684697,-0.046575336647228,-0.100533600769821,1.80054632508817,2.29665080599577
0.512115264341295,-0.007629732403575,-0.035678274944381,-0.086552300788304,1.64433400280148,1.91854134249564
0.29684486065895,-0.00998728147916,-0.046670451011053,-0.102779291113987,1.70019970167658,1.97570131418965
0.227468581137119,-0.068179361872809,-0.078988784865288,-0.125905317435518,2.03018456518667,2.2366057319015
0.374251232086477,-0.006156069186617,-0.095516775924305,-0.054142232968521,1.77376650975409,2.28012144549309
0.500101023953916,-0.023448207252336,-0.093172785471271,-0.035552704842838,2.49860360226336,2.8336892973046
0.405720448102949,-0.036580972841103,-0.095530897912691,-0.08681849774279,1.78817141503617,1.94884102477229
0.086517401509108,-0.01191690592524,-0.14249818339937,-0.096097012240318,1.47947315843562,1.84876314405867
0.193416522657916,-0.013670820935374,-0.039573459916847,-0.015583104127423,1.81610780363028,2.06033268589446
0.113760699183882,-0.01123391071516,-0.106980294899943,-0.127798387536164,1.94262847293205,2.12704592624507
0.117714750148036,-0.014362755871939,-0.117670801952854,-0.072579627922468,1.65765351875492,2.12282289050253
0.361980810529732,-0.004697972067747,-0.026450960726436,-0.044542901022049,2.1837784645133,2.41097260630549
0.120182461062946,-0.005654259725937,-0.113068803543486,-0.108690181846557,2.14335831768647,2.39117203095819
0.4358021972428,-0.011118837687277,-0.097811495260547,-0.13679175815836,2.0367489679711,2.39160915424346
0.325559272367752,-0.005679556544572,-0.156883173946444,-0.179443071344105,1.73298821802804,2.06747309039588
0.098719315444548,-0.010568315243518,-0.19135672242532,-0.102118719653141,1.52085708251974,1.89019887706593
0.235644599921733,-0.0189089832382,-0.106885484090808,-0.058440896023702,1.71612039126605,2.07806063756795
0.34100520014208,-0.0259188871787,-0.098859064320361,-0.08828888429927,2.33222168120172,2.59648437111908
0.140398176596533,-0.010224882924693,-0.158663240474007,-0.175660770731086,1.98603662381335,2.25148369292956
0.194750559935311,-0.006648327743736,-0.064270352912342,-0.036645223561665,1.80053968243794,2.21831400676765
0.688301191734855,-0.014737445052546,-0.140173580901371,-0.155261715058195,1.95259037781531,2.54005091813467
0.04508031051502,-0.020034049160132,-0.132638921964946,-0.100633420147189,1.91680081038434,2.26463810200529
0.246076940140972,-0.013784146333382,-0.120902204386859,-0.19190436361089,1.55497678127035,1.84465033697479
0.420707817141494,-0.03172090889591,-0.104028489687757,-0.085410711991289,1.8725072557487,2.10097912617514
0.136905156085994,-0.038397122745117,-0.171356102563783,-0.157195237270854,2.11958441870458,2.4786365165095
0.296402602123299,-0.011124565262267,-0.071845970849513,-0.060839543497275,1.7809843876244,1.95659268769584
0.411019034552045,-0.015291765145916,-0.099104193012753,-0.118421037735858,2.30525024518678,2.59817181828637
0.517107206020308,-0.00089008444189,-0.097524548671053,-0.088064340523263,1.97918666218937,2.38696113261189
0.199446498146254,-0.000145426284077,-0.080261721303542,-0.113770584580624,2.18397843967783,2.43748249260617
0.287570311086332,-0.007297359406675,0.014762519959841,0.022846545189962,1.96272421236491,2.24499809462696
0.368475947726064,-0.010721198065255,-0.098324384607455,-0.069243282253629,1.96898510514868,2.22208459550962
0.328553513368776,-0.054986676275488,-0.049263994180767,-0.074619277903969,2.08301163222428,2.43530178589482
0.058982362773658,-0.032534444266546,-0.178458260511031,-0.177416695485321,2.40418593216614,2.61385284608168
0.630642753881084,-0.006661398377905,-0.15704988718737,-0.150675241414236,1.76011128089524,2.16625589638857
0.321936231053736,-0.007793981119012,-0.10899729259555,-0.020812049948672,1.74380735199081,2.08027549656244
0.464294899078076,-0.021610775118164,-0.096183978485822,-0.07121991872283,1.89335054678049,2.2638047569934
0.335430099965112,-0.003729732638694,-0.094269517672967,-0.090925150327674,1.78155942898875,2.19397310754763
0.016825539661747,-0.003886338596801,-0.080122429835787,-0.079358838086224,2.10703075564472,2.37718909018138
0.224635039745708,-0.003809829873377,-0.094402626579295,-0.087764153828018,1.17226003279484,1.467215101821
0.175584474535133,-0.008105328694866,-0.1613510415176,-0.138541830883198,1.88466649877357,2.26514896566784
0.411435546833802,-0.035662046706366,-0.095981999511479,-0.100187476763718,2.09405592109527,2.53281484765881
0.179385343354824,-0.069638355672899,-0.178460941372197,-0.150257450535404,1.91480069453303,2.29306992962752
0.339815784290691,-0.00639970241946,-0.044684979826899,-0.022351665145279,2.20528956917336,2.52359632484646
0.092541305985474,-0.007422824344302,-0.137082482041269,-0.140367710051941,1.95820850844964,2.39489133999344
0.049800104992698,-0.038901836268937,-0.135155440643058,-0.188067532523476,2.04036521346844,2.38608468287105
0.402951548880284,-1.32035005983655E-06,0.048983365733799,-0.03174403851549,2.02966842976923,2.34392288045758
0.097063249598303,-0.015794442163166,-0.014133685368969,-0.025916152870329,2.30070787687918,2.44126379940716
0.16533373921679,-0.045285574252542,-0.141111097491945,-0.159894247350956,2.28754305426362,2.42576274491605
0.518055070341678,-0.014030513176058,-0.059116170227375,-0.033364844222915,1.80608435006004,2.07402251236239
0.356826449127766,-0.032150735829437,-0.044040418567828,-0.063368701109338,1.64099707169948,1.96860752014466
0.250662530201032,-0.010499096524407,-0.121315075470276,-0.069399137458383,1.73476352328799,1.97910963647469
0.186484478618809,-0.017111143095175,-0.091727780941555,-0.124790720143774,1.6641091239129,2.06313391654134
0.454597851391218,-0.061985203037069,-0.137771086102516,-0.126175658848719,2.19490149737838,2.52306258248975
0.242556751862274,-0.030160702829567,-0.168412026685472,-0.141590831882056,1.82941532265421,2.25818058341644
0.28152902424462,-0.012539618161166,-0.101910252031376,-0.119115817631554,2.18231523665156,2.58253473068634
0.321990603584655,-0.021046116428193,-0.108145949061863,-0.10698096012349,2.06629685567655,2.34194821278469
0.156729540492556,-0.011866164080224,-0.104185554446841,-0.08097215404684,1.710766922452,2.06247207719644
0.250559476350979,-0.008924704772425,-0.095461146915267,-0.105305614373638,1.88843380134267,2.22410503925057
0.122046863398058,-0.019713454726153,-0.074183201509766,-0.084327751554418,2.20955487325677,2.6501213205046
0.147397615551004,-0.065857019532985,-0.142208351343825,-0.123353449235948,2.31471628591736,2.53177241177464
0.504676980577218,-0.023611810705222,-0.066610749539738,-0.041414627342567,2.0840694913108,2.3264260100249
0.395738458782931,-0.007082594331,-0.114074972688965,-0.033720380893544,1.93811846159855,2.37655727693576
0.127628935927654,-0.008223699559511,-0.172741811337049,-0.140182225364532,2.19699734632464,2.37421519589477
0.118344458167903,-0.000621884535361,-0.131111684320395,-0.191235684757928,1.9366412971466,2.30901078695788
0.103669924176673,-0.016240551097593,-0.124981126367071,-0.077884541584288,1.99244077604482,2.17890091563637
0.466688148395836,-0.002308626960098,-0.098950526514411,-0.117746806865392,2.53195555247436,2.78854152203359
0.11796502984154,-0.018081639648397,-0.191562107553054,-0.10943168532172,1.88653853976642,2.28096804930996
0.346736387820702,-0.015056937151175,-0.087971247305757,-0.112723201730759,1.69729913369138,2.19406426068042
0.488526754885759,-0.004905628256097,-0.012878522589981,0.018554206692967,1.97121883542921,2.37902563809386
0.196155713754135,-0.011315381950696,-0.123862590096623,-0.093221270562846,2.10717033768028,2.39191522042342
0.32071065572385,-0.005195880657583,-0.048204558052936,-0.052276235864855,1.85115992385506,2.12657603596004
0.443261838834867,-0.029349530813068,-0.079948764254021,-0.098291223261193,2.20022188916402,2.58329869360535
0.273412477848696,-0.009319946853086,0.012995235475514,-0.095178572252497,1.68575551751109,1.96397542369504
0.244355877119558,-0.016726873216372,-0.098690631048668,-0.156755681866958,1.86177751237362,2.18211592633613
0.398431568817143,-0.004738940799354,-0.044255673634553,-0.036315709311876,1.90971728158056,2.20429009870934
0.054535036831336,-0.002640134632293,-0.116593055797583,-0.128799877043558,1.96427671570557,2.15127067257838
0.336667808802136,-0.00242790182299,-0.048585234598723,-0.088744024867934,1.57622843806934,1.93073572998241
0.445402889564579,-0.008100956458276,0.060336300412684,-0.012804014447605,1.51089577252807,2.00134901926982
0.520033045957982,-0.016858803761391,-0.073134952770643,-0.10756991559181,1.89990535983892,2.21414966724634
0.306777672584259,-0.036032317392953,-0.089398123563873,-0.049938615488693,1.11780282259607,1.34996008852893
0.606431505642647,-0.023193432991116,-0.0570113172607,-0.039244044466939,1.62584485613583,1.98919931580181
0.202995957149432,-0.009776103150998,-0.049476665618499,-0.094707264301412,1.47536926043155,1.72406117048918
0.210910525881015,-4.1180823681204E-05,-0.112702373760812,-0.055703446167588,1.98189852206548,2.36434617614444
0.416381083417539,-0.008391862584533,-0.15141473467682,-0.143515790817356,1.86701622878847,2.13654911244366
0.360119445972451,-0.02142875163631,-0.033883698583742,-0.084360960354854,2.03913084207595,2.40292680300484
0.350198936109337,-0.038846759434733,-0.09331299534937,-0.072275252395024,1.9812242121195,2.27002346328701
0.493885384648682,-0.023960135433416,0.00125161507349,-0.053770082353069,2.22779849446462,2.45787481614108
0.390607337283242,-0.012551450780757,-0.112654241125374,-0.145377102302171,1.78082267528919,2.09411306879937
0.138697222408712,-0.03070942067439,-0.184285635879146,-0.129021401602906,2.19874714106013,2.55400356083907
0.378605894535058,-0.039989249075809,-0.105129033367494,-0.153254882896692,1.99670862298636,2.3598467298843
0.078443948460429,-0.027612870842438,-0.097196460345671,-0.091024504053554,1.65760563212819,2.01347346091109
0.346723941393375,-0.00162525795823,-0.180620819158175,-0.125544136322217,1.85323475074422,2.23479240693117
0.365695018966838,-0.050267250014496,-0.160578259207091,-0.166509584931941,2.22019168135898,2.58515865888814
0.035171815511583,-0.004970391101525,-0.122585192930282,-0.116562934761012,1.67618209315147,1.98427092590322
0.245950806726922,-0.014627118896822,-0.109769368310919,-0.146274852201709,1.59269255001681,1.98896558465506
0.176976627831106,-0.000178301004396,-0.107976356848781,-0.055208575852382,1.8786507053585,2.1140494908917
0.044053964294959,-0.014096642492307,-0.146444106609184,-0.107931382304493,2.00318157393608,2.35633781227887
0.159796001005824,-0.025455461854886,-0.118754451684355,-0.126628585076003,1.61546751374509,1.921707839832
0.23651857209233,-0.026061608873539,-0.112412794505143,-0.057574397863243,2.03159127291302,2.25112263953821
0.273390747587441,-0.001289083175395,-0.046889339282649,-0.072370834049314,1.64496313762331,2.12764992080694
0.187012178240427,-0.005794295006505,-0.025206478441995,-0.10968183517152,1.83589750869843,2.15991309680427
0.230760496378769,-0.000699022752036,-0.062027706961595,-0.075499455847921,1.87344698835795,2.2901215231857
0.342143838176708,-0.012228201294525,-0.080268065571464,-0.122099676302655,2.05980158063409,2.51249270106562
0.205857724319795,-0.00163199753487,-0.064588315817421,-0.079519634530543,2.31795834525855,2.63144109653954
0.371142033327151,-0.02763658454004,-0.088167787051963,-0.025131472517629,1.55238470528184,1.85635219900402
0.248359832236092,-0.00021714194733,0.012406904747595,-0.028197672507016,1.97069734336979,2.32860913759417
0.202683142355912,-0.018645885227978,-0.14424833348431,-0.122616910106491,1.93360950935938,2.18583615807162
0.022179830726481,-0.064351681689819,-0.202557699697767,-0.117610773145782,2.27637009147024,2.48632554356344
0.371070138227367,-0.007126341399596,-0.070690643829226,-0.010058701484498,1.77586784350175,2.03526455560115
0.373981872690039,-0.037442179993979,-0.060880277118064,-0.015187069406796,1.86117108139081,2.24648067356358
0.043169738240591,-0.010989209955364,-0.172055106944126,-0.117384563503445,1.64049203143442,2.04764390795326
0.466139347385496,-0.00978427898052,-0.026020994252623,-0.156652177575916,1.73639723129637,2.07459429773158
0.347081262021543,-0.033275219057142,-0.142335437449823,-0.085344299879195,1.92505019445984,2.33413861742462
0.293160913824215,-0.011131142127378,-0.090507912229006,-0.021588778682549,1.8862571190394,2.2098748167649
0.470918190003636,-0.02188835263322,-0.085084497560563,-0.081944686071678,2.16885891149573,2.58954835063679
0.192998493515737,-0.016870115078927,-0.043325003334162,0.013122413901414,2.07386069016488,2.20869495560695
0.231670512750322,-0.000397463300693,-0.079590224935794,-0.137799314687612,2.06645059984578,2.33314597865069
0.193301623233616,-0.023105062703273,-0.084877475038511,-0.123146872592702,1.67126866358503,1.96824046175313
0.246679145448224,-0.019311907066368,-0.061786556636423,-0.041402083615911,1.90666139457923,2.31617227006251
0.406962614450968,-0.030399230555172,-0.222596355032716,-0.207524764030956,1.65265818303209,1.97684277809887
0.353480659548838,-0.008791347598569,-0.154458765606741,-0.138287273947673,1.9931792474247,2.25864501578525
0.300120867132434,-0.02143019179373,-0.095642687004671,-0.064822662241599,1.98737844011692,2.27457566233909
0.090041281789172,-0.013803612944205,-0.190944453667331,-0.126477580168085,2.54771180451673,2.86239892034875
0.278684915471216,-0.025451695035363,-0.095997189031037,-0.087680925147978,1.9587674445977,2.21212198139437
0.220007235523428,-0.010700080489791,-0.102290933996817,-0.125186900092742,2.14955453277837,2.38813451393102
0.351551154211517,-0.011034964100775,-0.073306940810924,-0.074097541887249,2.07713622368098,2.42580541151745
0.186987443702971,-0.002753940797963,-0.076366294732254,-0.040252681854562,2.2120922179876,2.43009754396475
0.167909086231977,-0.005104275508732,-0.081026466900289,-0.129535889196859,1.75733429042112,2.00455316011884
0.213306850258476,-0.016113795791893,-0.171726518553215,-0.125042793805448,1.69613604551823,1.97771480704829
0.571008352386286,-0.000286235895473,-0.078505210148765,-0.092171738278603,2.31073957409785,2.53829086796116
0.175305423142094,-0.005549073522315,-0.114582531588031,-0.086754528622897,1.86508166940611,2.3467593605864
0.259484916467681,-0.017428244301885,-0.073946432603985,-0.084124620227972,1.98816774137708,2.19884812817444
0.258797167703162,-0.005535108839663,-0.016001794206162,-0.02329837502944,1.66543723911089,1.937383047301
0.072418813448752,-0.059248117039863,-0.13307569795645,-0.052323173978609,1.87567560914422,2.16423142311173
0.472460805984743,-0.006908621034508,-0.055503221415122,-0.046362496164522,2.14849626707434,2.38165820548911
0.116960567450225,-0.018856437757182,-0.074599764194333,-0.051577630103711,2.1428439964403,2.4436973337708
0.526670053581513,-0.010197828495434,-0.107303218196811,-0.111985632329226,2.34223218305307,2.56836983072616
0.226470256918397,-0.038565910390707,-0.089004552957732,-0.039113898159391,2.39256228568601,2.6535576851479
0.172315499624148,-0.03074395622426,-0.07748044097941,-0.043144535178602,1.92797234585685,2.29039846998735
0.370939787524583,-0.014634489665655,-0.024367476696711,-0.020682459983234,2.19362306787023,2.47861960779847
0.358568215084158,-1.4998670634698E-05,-0.005942843762055,-0.023592081739134,1.74122528367233,2.12471351005571
0.3042660839084,-0.042951996700758,-0.083909375397106,-0.158864081800967,2.23693244679072,2.61805265682386
0.209892116112603,-0.004047046250099,-0.155300352526805,-0.085112994257491,1.62588188227672,2.21965588206393
0.43176300451412,-0.004421366488845,-0.082765413879828,-0.095730630041705,1.8449845321637,2.39475789136017
0.250494159610924,-0.013600343976973,-0.170789714142942,-0.123768127769355,1.98712640285226,2.35943222858218
0.274765875912994,-0.007144686072422,-0.045262375211773,-0.064200259176915,2.06610462054247,2.27147741163105
0.418362043836867,-0.031265273252368,-0.094864863345397,-0.037695697600392,1.61253970513675,1.92753108202012
0.145584501393685,-0.024116598059206,-0.091377067898884,-0.112805333598218,1.63027484480327,2.01157073936411
0.232046923688991,-0.005986661684724,-0.077598111709107,-0.06411244394886,1.77536282512172,2.223382068223
0.2668599374478,-0.000177117815721,-0.057319025690607,-0.017351437579207,2.00865528084552,2.39895229327429
0.492440522811062,-0.003148946589741,-0.119797270525052,-0.134611448641097,2.25890946633572,2.54199867913251
0.463803802420091,-0.014337171586839,-0.112162050692555,-0.171609767054627,2.13570874307386,2.36365765746798
0.169396573790394,-0.018500414580597,-0.10962836269041,-0.077465232317459,1.65596267742103,2.05115718883878
0.236464118941948,-0.023813727250538,-0.034675558228969,-0.057976337705521,1.92897618655024,2.3031975754767
0.152387192734393,-0.001550670643152,-0.148992775101096,-0.071896353355271,1.60883377345222,2.00092375364127
0.442143310150623,-0.006776778340786,-0.108827687872938,-0.136880419941036,1.83762844882964,2.15805590386235
0.113773478191482,-0.007119356794143,-0.119524981919549,-0.090849119989534,1.91669534660548,2.18041139498528
0.429247554825164,-0.004051293045278,-0.054018774630034,-0.171371376784254,1.89418835405996,2.21804893619244
0.286646478235763,-0.016720597364645,-0.063456413807052,-0.068212481040531,1.93968037700386,2.2655604073206
0.126000525691516,-0.02965712692422,-0.188151077557757,-0.127257235146794,1.78808915992734,2.20257750100343
0.292833767787689,-0.044781356397412,-0.106970164635236,-0.075465328124171,1.93609209622746,2.27198156762695
0.340019449222369,-0.020472901082053,-0.035113876870557,-0.115084937759018,1.66448195401953,1.96044143103991
0.179660682866768,-0.010976892786885,-0.160086982270794,-0.119411096926686,1.90715199456611,2.23551608139041
0.261408284734482,-0.003088780252941,-0.091126625082408,-0.066961586241808,2.01703403099697,2.3343893893286
0.326485706194381,-0.016553691938993,-0.095286978391286,-0.130562185301236,2.17126816865552,2.58536141859774
0.35837466669598,-0.044340219397874,-0.123458445960349,-0.106572181145862,1.89103588329321,2.1149923962415
0.10506232705874,-0.021234722497906,-0.127881639661845,-0.138650775697608,1.54014034594347,1.87560645064871
0.410636591737503,-0.009148259323857,-0.096766611176598,-0.155410313466095,1.62677521113324,1.96364131593275
